wellName,datasetName,MD,GR
,,M,gAPI
GAG-  2A,PUBLIC_000,1713.4332,46.844
GAG-  2A,PUBLIC_000,1713.5856,46.312
GAG-  2A,PUBLIC_000,1713.738,47.031
GAG-  2A,PUBLIC_000,1713.8904,48.906
GAG-  2A,PUBLIC_000,1714.0428,51.25
GAG-  2A,PUBLIC_000,1714.1952,52.688
GAG-  2A,PUBLIC_000,1714.3476,54.281
GAG-  2A,PUBLIC_000,1714.5,52.938
GAG-  2A,PUBLIC_000,1714.6524,52.281
GAG-  2A,PUBLIC_000,1714.8048,52.375
GAG-  2A,PUBLIC_000,1714.9572,54.406
GAG-  2A,PUBLIC_000,1715.1096,51.156
GAG-  2A,PUBLIC_000,1715.262,51.5
GAG-  2A,PUBLIC_000,1715.4144,52.844
GAG-  2A,PUBLIC_000,1715.5668,55.875
GAG-  2A,PUBLIC_000,1715.7192,54.156
GAG-  2A,PUBLIC_000,1715.8716,51.125
GAG-  2A,PUBLIC_000,1716.024,48.531
GAG-  2A,PUBLIC_000,1716.1764,47.281
GAG-  2A,PUBLIC_000,1716.3288,48.844
GAG-  2A,PUBLIC_000,1716.4812,47.469
GAG-  2A,PUBLIC_000,1716.6336,46.688
GAG-  2A,PUBLIC_000,1716.786,47.531
GAG-  2A,PUBLIC_000,1716.9384,50.812
GAG-  2A,PUBLIC_000,1717.0908,55.156
GAG-  2A,PUBLIC_000,1717.2432,53.5
GAG-  2A,PUBLIC_000,1717.3956,49.438
GAG-  2A,PUBLIC_000,1717.548,45.938
GAG-  2A,PUBLIC_000,1717.7004,47.594
GAG-  2A,PUBLIC_000,1717.8528,48.406
GAG-  2A,PUBLIC_000,1718.0052,48.125
GAG-  2A,PUBLIC_000,1718.1576,46.469
GAG-  2A,PUBLIC_000,1718.31,47.969
GAG-  2A,PUBLIC_000,1718.4624,48.594
GAG-  2A,PUBLIC_000,1718.6148,51.5
GAG-  2A,PUBLIC_000,1718.7672,49.594
GAG-  2A,PUBLIC_000,1718.9196,48.812
GAG-  2A,PUBLIC_000,1719.072,46.906
GAG-  2A,PUBLIC_000,1719.2244,52.219
GAG-  2A,PUBLIC_000,1719.3768,55.062
GAG-  2A,PUBLIC_000,1719.5292,56.781
GAG-  2A,PUBLIC_000,1719.6816,57.25
GAG-  2A,PUBLIC_000,1719.834,58.719
GAG-  2A,PUBLIC_000,1719.9864,55.188
GAG-  2A,PUBLIC_000,1720.1388,53.188
GAG-  2A,PUBLIC_000,1720.2912,51.594
GAG-  2A,PUBLIC_000,1720.4436,52.312
GAG-  2A,PUBLIC_000,1720.596,49.469
GAG-  2A,PUBLIC_000,1720.7484,48.375
GAG-  2A,PUBLIC_000,1720.9008,52.406
GAG-  2A,PUBLIC_000,1721.0532,51.969
GAG-  2A,PUBLIC_000,1721.2056,53.906
GAG-  2A,PUBLIC_000,1721.358,51.469
GAG-  2A,PUBLIC_000,1721.5104,57.062
GAG-  2A,PUBLIC_000,1721.6628,55.844
GAG-  2A,PUBLIC_000,1721.8152,52.531
GAG-  2A,PUBLIC_000,1721.9676,50.812
GAG-  2A,PUBLIC_000,1722.12,52.5
GAG-  2A,PUBLIC_000,1722.2724,54.438
GAG-  2A,PUBLIC_000,1722.4248,53.656
GAG-  2A,PUBLIC_000,1722.5772,49.406
GAG-  2A,PUBLIC_000,1722.7296,45.469
GAG-  2A,PUBLIC_000,1722.882,44.719
GAG-  2A,PUBLIC_000,1723.0344,47.781
GAG-  2A,PUBLIC_000,1723.1868,51.031
GAG-  2A,PUBLIC_000,1723.3392,50.469
GAG-  2A,PUBLIC_000,1723.4916,52.406
GAG-  2A,PUBLIC_000,1723.644,54.562
GAG-  2A,PUBLIC_000,1723.7964,54.531
GAG-  2A,PUBLIC_000,1723.9488,49.906
GAG-  2A,PUBLIC_000,1724.1012,48.125
GAG-  2A,PUBLIC_000,1724.2536,46.75
GAG-  2A,PUBLIC_000,1724.406,47.375
GAG-  2A,PUBLIC_000,1724.5584,48.344
GAG-  2A,PUBLIC_000,1724.7108,47.906
GAG-  2A,PUBLIC_000,1724.8632,47.719
GAG-  2A,PUBLIC_000,1725.0156,47.25
GAG-  2A,PUBLIC_000,1725.168,46.375
GAG-  2A,PUBLIC_000,1725.3204,45.125
GAG-  2A,PUBLIC_000,1725.4728,44.25
GAG-  2A,PUBLIC_000,1725.6252,45.062
GAG-  2A,PUBLIC_000,1725.7776,47.875
GAG-  2A,PUBLIC_000,1725.93,49.281
GAG-  2A,PUBLIC_000,1726.0824,53.719
GAG-  2A,PUBLIC_000,1726.2348,52.219
GAG-  2A,PUBLIC_000,1726.3872,52.312
GAG-  2A,PUBLIC_000,1726.5396,49.625
GAG-  2A,PUBLIC_000,1726.692,49.719
GAG-  2A,PUBLIC_000,1726.8444,47.219
GAG-  2A,PUBLIC_000,1726.9968,45.094
GAG-  2A,PUBLIC_000,1727.1492,44
GAG-  2A,PUBLIC_000,1727.3016,44.75
GAG-  2A,PUBLIC_000,1727.454,46.562
GAG-  2A,PUBLIC_000,1727.6064,47.281
GAG-  2A,PUBLIC_000,1727.7588,49.469
GAG-  2A,PUBLIC_000,1727.9112,47.781
GAG-  2A,PUBLIC_000,1728.0636,49.656
GAG-  2A,PUBLIC_000,1728.216,51.812
GAG-  2A,PUBLIC_000,1728.3684,56.656
GAG-  2A,PUBLIC_000,1728.5208,51.375
GAG-  2A,PUBLIC_000,1728.6732,48.781
GAG-  2A,PUBLIC_000,1728.8256,42.844
GAG-  2A,PUBLIC_000,1728.978,47.312
GAG-  2A,PUBLIC_000,1729.1304,45.594
GAG-  2A,PUBLIC_000,1729.2828,48.281
GAG-  2A,PUBLIC_000,1729.4352,47.75
GAG-  2A,PUBLIC_000,1729.5876,51.344
GAG-  2A,PUBLIC_000,1729.74,53.125
GAG-  2A,PUBLIC_000,1729.8924,51.625
GAG-  2A,PUBLIC_000,1730.0448,50.344
GAG-  2A,PUBLIC_000,1730.1972,48.531
GAG-  2A,PUBLIC_000,1730.3496,51.906
GAG-  2A,PUBLIC_000,1730.502,54.531
GAG-  2A,PUBLIC_000,1730.6544,54
GAG-  2A,PUBLIC_000,1730.8068,54.594
GAG-  2A,PUBLIC_000,1730.9592,49.656
GAG-  2A,PUBLIC_000,1731.1116,50.969
GAG-  2A,PUBLIC_000,1731.264,49.562
GAG-  2A,PUBLIC_000,1731.4164,51.594
GAG-  2A,PUBLIC_000,1731.5688,51.5
GAG-  2A,PUBLIC_000,1731.7212,50.969
GAG-  2A,PUBLIC_000,1731.8736,48.5
GAG-  2A,PUBLIC_000,1732.026,49.875
GAG-  2A,PUBLIC_000,1732.1784,50.188
GAG-  2A,PUBLIC_000,1732.3308,52.875
GAG-  2A,PUBLIC_000,1732.4832,50.969
GAG-  2A,PUBLIC_000,1732.6356,52.562
GAG-  2A,PUBLIC_000,1732.788,50.844
GAG-  2A,PUBLIC_000,1732.9404,51.75
GAG-  2A,PUBLIC_000,1733.0928,49.969
GAG-  2A,PUBLIC_000,1733.2452,51.281
GAG-  2A,PUBLIC_000,1733.3976,50.906
GAG-  2A,PUBLIC_000,1733.55,50.438
GAG-  2A,PUBLIC_000,1733.7024,48.625
GAG-  2A,PUBLIC_000,1733.8548,50.656
GAG-  2A,PUBLIC_000,1734.0072,50.281
GAG-  2A,PUBLIC_000,1734.1596,49.781
GAG-  2A,PUBLIC_000,1734.312,46.844
GAG-  2A,PUBLIC_000,1734.4644,44.156
GAG-  2A,PUBLIC_000,1734.6168,44.469
GAG-  2A,PUBLIC_000,1734.7692,44.062
GAG-  2A,PUBLIC_000,1734.9216,45.625
GAG-  2A,PUBLIC_000,1735.074,44.469
GAG-  2A,PUBLIC_000,1735.2264,41.938
GAG-  2A,PUBLIC_000,1735.3788,41.219
GAG-  2A,PUBLIC_000,1735.5312,41
GAG-  2A,PUBLIC_000,1735.6836,42.312
GAG-  2A,PUBLIC_000,1735.836,42.531
GAG-  2A,PUBLIC_000,1735.9884,41.625
GAG-  2A,PUBLIC_000,1736.1408,40.406
GAG-  2A,PUBLIC_000,1736.2932,41.188
GAG-  2A,PUBLIC_000,1736.4456,43.094
GAG-  2A,PUBLIC_000,1736.598,47.094
GAG-  2A,PUBLIC_000,1736.7504,47.969
GAG-  2A,PUBLIC_000,1736.9028,46.406
GAG-  2A,PUBLIC_000,1737.0552,44.688
GAG-  2A,PUBLIC_000,1737.2076,43.281
GAG-  2A,PUBLIC_000,1737.36,42.75
GAG-  2A,PUBLIC_000,1737.5124,40.344
GAG-  2A,PUBLIC_000,1737.6648,38.875
GAG-  2A,PUBLIC_000,1737.8172,42.156
GAG-  2A,PUBLIC_000,1737.9696,43.406
GAG-  2A,PUBLIC_000,1738.122,44.438
GAG-  2A,PUBLIC_000,1738.2744,45.438
GAG-  2A,PUBLIC_000,1738.4268,47.062
GAG-  2A,PUBLIC_000,1738.5792,47.812
GAG-  2A,PUBLIC_000,1738.7316,46.75
GAG-  2A,PUBLIC_000,1738.884,49.188
GAG-  2A,PUBLIC_000,1739.0364,49.25
GAG-  2A,PUBLIC_000,1739.1888,49.969
GAG-  2A,PUBLIC_000,1739.3412,49.656
GAG-  2A,PUBLIC_000,1739.4936,49.469
GAG-  2A,PUBLIC_000,1739.646,48.469
GAG-  2A,PUBLIC_000,1739.7984,44.594
GAG-  2A,PUBLIC_000,1739.9508,44.969
GAG-  2A,PUBLIC_000,1740.1032,44.5
GAG-  2A,PUBLIC_000,1740.2556,43.688
GAG-  2A,PUBLIC_000,1740.408,45.938
GAG-  2A,PUBLIC_000,1740.5604,45.25
GAG-  2A,PUBLIC_000,1740.7128,46.719
GAG-  2A,PUBLIC_000,1740.8652,42.562
GAG-  2A,PUBLIC_000,1741.0176,45.281
GAG-  2A,PUBLIC_000,1741.17,44.594
GAG-  2A,PUBLIC_000,1741.3224,50.094
GAG-  2A,PUBLIC_000,1741.4748,51.375
GAG-  2A,PUBLIC_000,1741.6272,53.094
GAG-  2A,PUBLIC_000,1741.7796,48.719
GAG-  2A,PUBLIC_000,1741.932,47.219
GAG-  2A,PUBLIC_000,1742.0844,45.094
GAG-  2A,PUBLIC_000,1742.2368,51.125
GAG-  2A,PUBLIC_000,1742.3892,50.812
GAG-  2A,PUBLIC_000,1742.5416,54.781
GAG-  2A,PUBLIC_000,1742.694,52.062
GAG-  2A,PUBLIC_000,1742.8464,51.125
GAG-  2A,PUBLIC_000,1742.9988,51.188
GAG-  2A,PUBLIC_000,1743.1512,50.969
GAG-  2A,PUBLIC_000,1743.3036,52.719
GAG-  2A,PUBLIC_000,1743.456,50.844
GAG-  2A,PUBLIC_000,1743.6084,47.844
GAG-  2A,PUBLIC_000,1743.7608,46.375
GAG-  2A,PUBLIC_000,1743.9132,49.5
GAG-  2A,PUBLIC_000,1744.0656,53.875
GAG-  2A,PUBLIC_000,1744.218,53.344
GAG-  2A,PUBLIC_000,1744.3704,52.375
GAG-  2A,PUBLIC_000,1744.5228,51.562
GAG-  2A,PUBLIC_000,1744.6752,53.312
GAG-  2A,PUBLIC_000,1744.8276,53.688
GAG-  2A,PUBLIC_000,1744.98,52.156
GAG-  2A,PUBLIC_000,1745.1324,56.125
GAG-  2A,PUBLIC_000,1745.2848,57.469
GAG-  2A,PUBLIC_000,1745.4372,60.312
GAG-  2A,PUBLIC_000,1745.5896,56.031
GAG-  2A,PUBLIC_000,1745.742,54.531
GAG-  2A,PUBLIC_000,1745.8944,51.969
GAG-  2A,PUBLIC_000,1746.0468,51.844
GAG-  2A,PUBLIC_000,1746.1992,51.625
GAG-  2A,PUBLIC_000,1746.3516,53.094
GAG-  2A,PUBLIC_000,1746.504,55.062
GAG-  2A,PUBLIC_000,1746.6564,54.438
GAG-  2A,PUBLIC_000,1746.8088,51.812
GAG-  2A,PUBLIC_000,1746.9612,51.062
GAG-  2A,PUBLIC_000,1747.1136,51.938
GAG-  2A,PUBLIC_000,1747.266,53.125
GAG-  2A,PUBLIC_000,1747.4184,51.906
GAG-  2A,PUBLIC_000,1747.5708,51.875
GAG-  2A,PUBLIC_000,1747.7232,53.406
GAG-  2A,PUBLIC_000,1747.8756,56.562
GAG-  2A,PUBLIC_000,1748.028,57.438
GAG-  2A,PUBLIC_000,1748.1804,57.312
GAG-  2A,PUBLIC_000,1748.3328,54.875
GAG-  2A,PUBLIC_000,1748.4852,56.844
GAG-  2A,PUBLIC_000,1748.6376,59.062
GAG-  2A,PUBLIC_000,1748.79,60.625
GAG-  2A,PUBLIC_000,1748.9424,57.625
GAG-  2A,PUBLIC_000,1749.0948,55.344
GAG-  2A,PUBLIC_000,1749.2472,56.406
GAG-  2A,PUBLIC_000,1749.3996,55
GAG-  2A,PUBLIC_000,1749.552,56.094
GAG-  2A,PUBLIC_000,1749.7044,53.344
GAG-  2A,PUBLIC_000,1749.8568,54.875
GAG-  2A,PUBLIC_000,1750.0092,53.688
GAG-  2A,PUBLIC_000,1750.1616,53.062
GAG-  2A,PUBLIC_000,1750.314,54.719
GAG-  2A,PUBLIC_000,1750.4664,53.406
GAG-  2A,PUBLIC_000,1750.6188,54.562
GAG-  2A,PUBLIC_000,1750.7712,54.531
GAG-  2A,PUBLIC_000,1750.9236,55.375
GAG-  2A,PUBLIC_000,1751.076,54.344
GAG-  2A,PUBLIC_000,1751.2284,51.188
GAG-  2A,PUBLIC_000,1751.3808,53.594
GAG-  2A,PUBLIC_000,1751.5332,53.719
GAG-  2A,PUBLIC_000,1751.6856,57.656
GAG-  2A,PUBLIC_000,1751.838,56.438
GAG-  2A,PUBLIC_000,1751.9904,57.031
GAG-  2A,PUBLIC_000,1752.1428,52.375
GAG-  2A,PUBLIC_000,1752.2952,49.125
GAG-  2A,PUBLIC_000,1752.4476,49.219
GAG-  2A,PUBLIC_000,1752.6,48.562
GAG-  2A,PUBLIC_000,1752.7524,52.156
GAG-  2A,PUBLIC_000,1752.9048,54.562
GAG-  2A,PUBLIC_000,1753.0572,56.219
GAG-  2A,PUBLIC_000,1753.2096,56.031
GAG-  2A,PUBLIC_000,1753.362,51.938
GAG-  2A,PUBLIC_000,1753.5144,53.25
GAG-  2A,PUBLIC_000,1753.6668,50.469
GAG-  2A,PUBLIC_000,1753.8192,51.562
GAG-  2A,PUBLIC_000,1753.9716,50.938
GAG-  2A,PUBLIC_000,1754.124,49.344
GAG-  2A,PUBLIC_000,1754.2764,49
GAG-  2A,PUBLIC_000,1754.4288,49.406
GAG-  2A,PUBLIC_000,1754.5812,51.344
GAG-  2A,PUBLIC_000,1754.7336,53.156
GAG-  2A,PUBLIC_000,1754.886,53.156
GAG-  2A,PUBLIC_000,1755.0384,54.281
GAG-  2A,PUBLIC_000,1755.1908,52.562
GAG-  2A,PUBLIC_000,1755.3432,53.062
GAG-  2A,PUBLIC_000,1755.4956,54.281
GAG-  2A,PUBLIC_000,1755.648,58.062
GAG-  2A,PUBLIC_000,1755.8004,56.594
GAG-  2A,PUBLIC_000,1755.9528,55.75
GAG-  2A,PUBLIC_000,1756.1052,54.438
GAG-  2A,PUBLIC_000,1756.2576,55.406
GAG-  2A,PUBLIC_000,1756.41,56.312
GAG-  2A,PUBLIC_000,1756.5624,53.906
GAG-  2A,PUBLIC_000,1756.7148,53.438
GAG-  2A,PUBLIC_000,1756.8672,49.344
GAG-  2A,PUBLIC_000,1757.0196,50.594
GAG-  2A,PUBLIC_000,1757.172,52.312
GAG-  2A,PUBLIC_000,1757.3244,55.688
GAG-  2A,PUBLIC_000,1757.4768,55.594
GAG-  2A,PUBLIC_000,1757.6292,55.938
GAG-  2A,PUBLIC_000,1757.7816,57.031
GAG-  2A,PUBLIC_000,1757.934,54.75
GAG-  2A,PUBLIC_000,1758.0864,51.375
GAG-  2A,PUBLIC_000,1758.2388,51.25
GAG-  2A,PUBLIC_000,1758.3912,50.188
GAG-  2A,PUBLIC_000,1758.5436,53.438
GAG-  2A,PUBLIC_000,1758.696,52.875
GAG-  2A,PUBLIC_000,1758.8484,57.5
GAG-  2A,PUBLIC_000,1759.0008,55.656
GAG-  2A,PUBLIC_000,1759.1532,54.156
GAG-  2A,PUBLIC_000,1759.3056,55.094
GAG-  2A,PUBLIC_000,1759.458,58.25
GAG-  2A,PUBLIC_000,1759.6104,60.375
GAG-  2A,PUBLIC_000,1759.7628,61.188
GAG-  2A,PUBLIC_000,1759.9152,60.531
GAG-  2A,PUBLIC_000,1760.0676,63
GAG-  2A,PUBLIC_000,1760.22,60.938
GAG-  2A,PUBLIC_000,1760.3724,63.625
GAG-  2A,PUBLIC_000,1760.5248,61.125
GAG-  2A,PUBLIC_000,1760.6772,62.344
GAG-  2A,PUBLIC_000,1760.8296,57.969
GAG-  2A,PUBLIC_000,1760.982,58.25
GAG-  2A,PUBLIC_000,1761.1344,57.156
GAG-  2A,PUBLIC_000,1761.2868,58.875
GAG-  2A,PUBLIC_000,1761.4392,57.812
GAG-  2A,PUBLIC_000,1761.5916,56.219
GAG-  2A,PUBLIC_000,1761.744,53.969
GAG-  2A,PUBLIC_000,1761.8964,54.438
GAG-  2A,PUBLIC_000,1762.0488,53.969
GAG-  2A,PUBLIC_000,1762.2012,53.281
GAG-  2A,PUBLIC_000,1762.3536,51.781
GAG-  2A,PUBLIC_000,1762.506,47.469
GAG-  2A,PUBLIC_000,1762.6584,45.688
GAG-  2A,PUBLIC_000,1762.8108,44.625
GAG-  2A,PUBLIC_000,1762.9632,45.844
GAG-  2A,PUBLIC_000,1763.1156,46.906
GAG-  2A,PUBLIC_000,1763.268,46.375
GAG-  2A,PUBLIC_000,1763.4204,47.562
GAG-  2A,PUBLIC_000,1763.5728,47.969
GAG-  2A,PUBLIC_000,1763.7252,48.375
GAG-  2A,PUBLIC_000,1763.8776,48.906
GAG-  2A,PUBLIC_000,1764.03,49.688
GAG-  2A,PUBLIC_000,1764.1824,50.062
GAG-  2A,PUBLIC_000,1764.3348,51.625
GAG-  2A,PUBLIC_000,1764.4872,47.906
GAG-  2A,PUBLIC_000,1764.6396,48.375
GAG-  2A,PUBLIC_000,1764.792,46.25
GAG-  2A,PUBLIC_000,1764.9444,46.562
GAG-  2A,PUBLIC_000,1765.0968,44.844
GAG-  2A,PUBLIC_000,1765.2492,47.375
GAG-  2A,PUBLIC_000,1765.4016,51.344
GAG-  2A,PUBLIC_000,1765.554,53.156
GAG-  2A,PUBLIC_000,1765.7064,51.094
GAG-  2A,PUBLIC_000,1765.8588,50.562
GAG-  2A,PUBLIC_000,1766.0112,48.344
GAG-  2A,PUBLIC_000,1766.1636,45.594
GAG-  2A,PUBLIC_000,1766.316,43.688
GAG-  2A,PUBLIC_000,1766.4684,43.469
GAG-  2A,PUBLIC_000,1766.6208,47.531
GAG-  2A,PUBLIC_000,1766.7732,46.656
GAG-  2A,PUBLIC_000,1766.9256,43.906
GAG-  2A,PUBLIC_000,1767.078,39.031
GAG-  2A,PUBLIC_000,1767.2304,38.406
GAG-  2A,PUBLIC_000,1767.3828,40.25
GAG-  2A,PUBLIC_000,1767.5352,43.688
GAG-  2A,PUBLIC_000,1767.6876,46.312
GAG-  2A,PUBLIC_000,1767.84,47.312
GAG-  2A,PUBLIC_000,1767.9924,46.375
GAG-  2A,PUBLIC_000,1768.1448,47.625
GAG-  2A,PUBLIC_000,1768.2972,49.469
GAG-  2A,PUBLIC_000,1768.4496,52.156
GAG-  2A,PUBLIC_000,1768.602,52.125
GAG-  2A,PUBLIC_000,1768.7544,53.969
GAG-  2A,PUBLIC_000,1768.9068,53.75
GAG-  2A,PUBLIC_000,1769.0592,52.406
GAG-  2A,PUBLIC_000,1769.2116,54.125
GAG-  2A,PUBLIC_000,1769.364,56.25
GAG-  2A,PUBLIC_000,1769.5164,57.656
GAG-  2A,PUBLIC_000,1769.6688,55.406
GAG-  2A,PUBLIC_000,1769.8212,56.25
GAG-  2A,PUBLIC_000,1769.9736,56.812
GAG-  2A,PUBLIC_000,1770.126,54.625
GAG-  2A,PUBLIC_000,1770.2784,55.875
GAG-  2A,PUBLIC_000,1770.4308,57.188
GAG-  2A,PUBLIC_000,1770.5832,61.094
GAG-  2A,PUBLIC_000,1770.7356,56.375
GAG-  2A,PUBLIC_000,1770.888,57.656
GAG-  2A,PUBLIC_000,1771.0404,56.156
GAG-  2A,PUBLIC_000,1771.1928,58.875
GAG-  2A,PUBLIC_000,1771.3452,57.125
GAG-  2A,PUBLIC_000,1771.4976,56.5
GAG-  2A,PUBLIC_000,1771.65,58.281
GAG-  2A,PUBLIC_000,1771.8024,59.531
GAG-  2A,PUBLIC_000,1771.9548,59.094
GAG-  2A,PUBLIC_000,1772.1072,57.281
GAG-  2A,PUBLIC_000,1772.2596,56.156
GAG-  2A,PUBLIC_000,1772.412,58.406
GAG-  2A,PUBLIC_000,1772.5644,61.656
GAG-  2A,PUBLIC_000,1772.7168,64
GAG-  2A,PUBLIC_000,1772.8692,63.688
GAG-  2A,PUBLIC_000,1773.0216,59.844
GAG-  2A,PUBLIC_000,1773.174,57.094
GAG-  2A,PUBLIC_000,1773.3264,57.062
GAG-  2A,PUBLIC_000,1773.4788,58.531
GAG-  2A,PUBLIC_000,1773.6312,58.562
GAG-  2A,PUBLIC_000,1773.7836,58.219
GAG-  2A,PUBLIC_000,1773.936,57.594
GAG-  2A,PUBLIC_000,1774.0884,58.844
GAG-  2A,PUBLIC_000,1774.2408,57.312
GAG-  2A,PUBLIC_000,1774.3932,57.062
GAG-  2A,PUBLIC_000,1774.5456,54.688
GAG-  2A,PUBLIC_000,1774.698,56.219
GAG-  2A,PUBLIC_000,1774.8504,56.375
GAG-  2A,PUBLIC_000,1775.0028,59.938
GAG-  2A,PUBLIC_000,1775.1552,59.5
GAG-  2A,PUBLIC_000,1775.3076,62
GAG-  2A,PUBLIC_000,1775.46,61.844
GAG-  2A,PUBLIC_000,1775.6124,65.375
GAG-  2A,PUBLIC_000,1775.7648,69.125
GAG-  2A,PUBLIC_000,1775.9172,66.875
GAG-  2A,PUBLIC_000,1776.0696,63.406
GAG-  2A,PUBLIC_000,1776.222,57.906
GAG-  2A,PUBLIC_000,1776.3744,57.094
GAG-  2A,PUBLIC_000,1776.5268,57.094
GAG-  2A,PUBLIC_000,1776.6792,53.469
GAG-  2A,PUBLIC_000,1776.8316,54.875
GAG-  2A,PUBLIC_000,1776.984,54.906
GAG-  2A,PUBLIC_000,1777.1364,57.531
GAG-  2A,PUBLIC_000,1777.2888,58.438
GAG-  2A,PUBLIC_000,1777.4412,60.281
GAG-  2A,PUBLIC_000,1777.5936,61.562
GAG-  2A,PUBLIC_000,1777.746,60.969
GAG-  2A,PUBLIC_000,1777.8984,60.656
GAG-  2A,PUBLIC_000,1778.0508,62.344
GAG-  2A,PUBLIC_000,1778.2032,60.469
GAG-  2A,PUBLIC_000,1778.3556,64.25
GAG-  2A,PUBLIC_000,1778.508,64.562
GAG-  2A,PUBLIC_000,1778.6604,63.188
GAG-  2A,PUBLIC_000,1778.8128,58.469
GAG-  2A,PUBLIC_000,1778.9652,56.938
GAG-  2A,PUBLIC_000,1779.1176,58.438
GAG-  2A,PUBLIC_000,1779.27,62.188
GAG-  2A,PUBLIC_000,1779.4224,62.844
GAG-  2A,PUBLIC_000,1779.5748,63.938
GAG-  2A,PUBLIC_000,1779.7272,62.312
GAG-  2A,PUBLIC_000,1779.8796,60.625
GAG-  2A,PUBLIC_000,1780.032,57
GAG-  2A,PUBLIC_000,1780.1844,57.312
GAG-  2A,PUBLIC_000,1780.3368,59.375
GAG-  2A,PUBLIC_000,1780.4892,61.594
GAG-  2A,PUBLIC_000,1780.6416,58.062
GAG-  2A,PUBLIC_000,1780.794,59.031
GAG-  2A,PUBLIC_000,1780.9464,63.344
GAG-  2A,PUBLIC_000,1781.0988,66.375
GAG-  2A,PUBLIC_000,1781.2512,65.312
GAG-  2A,PUBLIC_000,1781.4036,65.562
GAG-  2A,PUBLIC_000,1781.556,66.625
GAG-  2A,PUBLIC_000,1781.7084,66.5
GAG-  2A,PUBLIC_000,1781.8608,61.094
GAG-  2A,PUBLIC_000,1782.0132,62.094
GAG-  2A,PUBLIC_000,1782.1656,59.938
GAG-  2A,PUBLIC_000,1782.318,60.125
GAG-  2A,PUBLIC_000,1782.4704,53.312
GAG-  2A,PUBLIC_000,1782.6228,55.562
GAG-  2A,PUBLIC_000,1782.7752,58.5
GAG-  2A,PUBLIC_000,1782.9276,62.969
GAG-  2A,PUBLIC_000,1783.08,62.406
GAG-  2A,PUBLIC_000,1783.2324,61.312
GAG-  2A,PUBLIC_000,1783.3848,62.469
GAG-  2A,PUBLIC_000,1783.5372,62.625
GAG-  2A,PUBLIC_000,1783.6896,60.969
GAG-  2A,PUBLIC_000,1783.842,59.656
GAG-  2A,PUBLIC_000,1783.9944,61.719
GAG-  2A,PUBLIC_000,1784.1468,65.437
GAG-  2A,PUBLIC_000,1784.2992,66.75
GAG-  2A,PUBLIC_000,1784.4516,65.687
GAG-  2A,PUBLIC_000,1784.604,64
GAG-  2A,PUBLIC_000,1784.7564,61.062
GAG-  2A,PUBLIC_000,1784.9088,57.906
GAG-  2A,PUBLIC_000,1785.0612,56.188
GAG-  2A,PUBLIC_000,1785.2136,52.531
GAG-  2A,PUBLIC_000,1785.366,53.438
GAG-  2A,PUBLIC_000,1785.5184,56.438
GAG-  2A,PUBLIC_000,1785.6708,65.062
GAG-  2A,PUBLIC_000,1785.8232,67.25
GAG-  2A,PUBLIC_000,1785.9756,67.437
GAG-  2A,PUBLIC_000,1786.128,64.062
GAG-  2A,PUBLIC_000,1786.2804,62.781
GAG-  2A,PUBLIC_000,1786.4328,62.844
GAG-  2A,PUBLIC_000,1786.5852,65.375
GAG-  2A,PUBLIC_000,1786.7376,64.375
GAG-  2A,PUBLIC_000,1786.89,62.531
GAG-  2A,PUBLIC_000,1787.0424,60.094
GAG-  2A,PUBLIC_000,1787.1948,58
GAG-  2A,PUBLIC_000,1787.3472,54.719
GAG-  2A,PUBLIC_000,1787.4996,55.125
GAG-  2A,PUBLIC_000,1787.652,56.469
GAG-  2A,PUBLIC_000,1787.8044,61.094
GAG-  2A,PUBLIC_000,1787.9568,61.375
GAG-  2A,PUBLIC_000,1788.1092,61.562
GAG-  2A,PUBLIC_000,1788.2616,63.406
GAG-  2A,PUBLIC_000,1788.414,63.656
GAG-  2A,PUBLIC_000,1788.5664,70.062
GAG-  2A,PUBLIC_000,1788.7188,70.5
GAG-  2A,PUBLIC_000,1788.8712,70.437
GAG-  2A,PUBLIC_000,1789.0236,68.625
GAG-  2A,PUBLIC_000,1789.176,69.75
GAG-  2A,PUBLIC_000,1789.3284,71.187
GAG-  2A,PUBLIC_000,1789.4808,70.687
GAG-  2A,PUBLIC_000,1789.6332,66
GAG-  2A,PUBLIC_000,1789.7856,63.625
GAG-  2A,PUBLIC_000,1789.938,61.469
GAG-  2A,PUBLIC_000,1790.0904,61.031
GAG-  2A,PUBLIC_000,1790.2428,60.938
GAG-  2A,PUBLIC_000,1790.3952,58.406
GAG-  2A,PUBLIC_000,1790.5476,60.094
GAG-  2A,PUBLIC_000,1790.7,59.812
GAG-  2A,PUBLIC_000,1790.8524,66.875
GAG-  2A,PUBLIC_000,1791.0048,66.937
GAG-  2A,PUBLIC_000,1791.1572,69.312
GAG-  2A,PUBLIC_000,1791.3096,64.437
GAG-  2A,PUBLIC_000,1791.462,62.469
GAG-  2A,PUBLIC_000,1791.6144,61.875
GAG-  2A,PUBLIC_000,1791.7668,64.187
GAG-  2A,PUBLIC_000,1791.9192,67.375
GAG-  2A,PUBLIC_000,1792.0716,67.375
GAG-  2A,PUBLIC_000,1792.224,66.875
GAG-  2A,PUBLIC_000,1792.3764,66.75
GAG-  2A,PUBLIC_000,1792.5288,66.062
GAG-  2A,PUBLIC_000,1792.6812,64.125
GAG-  2A,PUBLIC_000,1792.8336,64.875
